ano,tema,serviço,geometria,caminho,resgistros
2018,Cidadania e assistência social,Denunciar negligência e abandono de pessoa idosa,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-negligencia-e-abandono-de-pessoa-idosa.gpkg,20
2018,Cidadania e assistência social,Denúncia de humilhação e discriminação,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denuncia-de-humilhacao-e-discriminacao.gpkg,4
2018,Cidadania e assistência social,Denunciar violência e discriminação contra pessoa em situação de rua,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-discriminacao-contra-pessoa-em-situacao-de-rua.gpkg,3
2018,Cidadania e assistência social,Denunciar trabalho escravo,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-trabalho-escravo.gpkg,5
2018,Cidadania e assistência social,Programa Ação Jovem -  Denúncia de cadastramento/recebimento de benefício indevido,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/programa-acao-jovem-denuncia-de-cadastramento-recebimento-de-beneficio-indevido.gpkg,3
2018,Cidadania e assistência social,Denunciar abuso financeiro e econômico de pessoa idosa,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-abuso-financeiro-e-economico-de-pessoa-idosa.gpkg,10
2018,Cidadania e assistência social,Denunciar tráfico de pessoas,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-trafico-de-pessoas.gpkg,2
2018,Cidadania e assistência social,Denunciar violência e discriminação contra pessoa LGBTI,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-discriminacao-contra-pessoa-lgbti.gpkg,2
2018,Cidadania e assistência social,Denúncia de violência psicológica ou omissão de cuidados de pessoa idosa,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denuncia-de-violencia-psicologica-ou-omissao-de-cuidados-de-pessoa-idosa.gpkg,13
2018,Cidadania e assistência social,Denunciar violência e discriminação contra pessoa usuária de drogas,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-discriminacao-contra-pessoa-usuaria-de-drogas.gpkg,2
2018,Cidadania e assistência social,Serviços de Acolhida às Pessoas em Situação de Rua,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/servicos-de-acolhida-as-pessoas-em-situacao-de-rua.gpkg,95
2018,Cidadania e assistência social,Denunciar dificuldade de acesso a direitos e serviços públicos,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-dificuldade-de-acesso-a-direitos-e-servicos-publicos.gpkg,3
2018,Cidadania e assistência social,Denunciar violência e discriminação em equipamentos e serviços públicos,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-discriminacao-em-equipamentos-e-servicos-publicos.gpkg,8
2018,Cidadania e assistência social,Denunciar violação de direitos cometidos durante a ditadura,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-violacao-de-direitos-cometidos-durante-a-ditadura.gpkg,2
2018,Cidadania e assistência social,Reclamação do Atendimento nos Serviços da Secretaria de Assistência Social - SMADS,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/reclamacao-do-atendimento-nos-servicos-da-secretaria-de-assistencia-social-smads.gpkg,70
2018,Cidadania e assistência social,Programa de Erradicação do Trabalho Infantil (PETI) - Reclamação de mau atendimento nos postos de atendimento,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/programa-de-erradicacao-do-trabalho-infantil-peti-reclamacao-de-mau-atendimento-nos-postos-de-atendimento.gpkg,2
2018,Cidadania e assistência social,Denunciar violência contra mulher,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-violencia-contra-mulher.gpkg,8
2018,Cidadania e assistência social,Denunciar exploração sexual,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-exploracao-sexual.gpkg,2
2018,Cidadania e assistência social,Programa Renda Mínima -  Denúncia de cadastramento/recebimento de benefício indevido,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/programa-renda-minima-denuncia-de-cadastramento-recebimento-de-beneficio-indevido.gpkg,2
2018,Cidadania e assistência social,Denunciar violência psicológica e bullying com crianças e adolescentes,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-violencia-psicologica-e-bullying-com-criancas-e-adolescentes.gpkg,2
2018,Cidadania e assistência social,Denunciar intolerância religiosa,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-intolerancia-religiosa.gpkg,2
2018,Cidadania e assistência social,Denunciar atendimento irregular dos conselhos tutelares,poligono,resultados/2018/cidadania-e-assistencia-social/poligonos/denunciar-atendimento-irregular-dos-conselhos-tutelares.gpkg,3
2018,Rua e bairro,Reclamação de poluição sonora - PSIU,poligono,resultados/2018/rua-e-bairro/poligonos/reclamacao-de-poluicao-sonora-psiu.gpkg,96
2018,Rua e bairro,Praça e canteiro central - solicitar roçada,poligono,resultados/2018/rua-e-bairro/poligonos/praca-e-canteiro-central-solicitar-rocada.gpkg,96
2018,Rua e bairro,Reparo da fiação elétrica,poligono,resultados/2018/rua-e-bairro/poligonos/reparo-da-fiacao-eletrica.gpkg,53
2018,Rua e bairro,Reparo de lâmpada,poligono,resultados/2018/rua-e-bairro/poligonos/reparo-de-lampada.gpkg,93
2018,Rua e bairro,Drenagem de água da chuva - Bueiros e bocas de lobo,poligono,resultados/2018/rua-e-bairro/poligonos/drenagem-de-agua-da-chuva-bueiros-e-bocas-de-lobo.gpkg,96
2018,Rua e bairro,Árvore - solicitar manejo em área pública,poligono,resultados/2018/rua-e-bairro/poligonos/arvore-solicitar-manejo-em-area-publica.gpkg,96
2018,Rua e bairro,Denunciar loteamento irregular ou clandestino,poligono,resultados/2018/rua-e-bairro/poligonos/denunciar-loteamento-irregular-ou-clandestino.gpkg,95
2018,Rua e bairro,Solicitar fiscalização de ambulantes,poligono,resultados/2018/rua-e-bairro/poligonos/solicitar-fiscalizacao-de-ambulantes.gpkg,96
2018,Rua e bairro,Recolocação e ajuste de paralelepípedo,poligono,resultados/2018/rua-e-bairro/poligonos/recolocacao-e-ajuste-de-paralelepipedo.gpkg,73
2018,Rua e bairro,Denunciar falta de limpeza de terrenos e imóveis particulares,poligono,resultados/2018/rua-e-bairro/poligonos/denunciar-falta-de-limpeza-de-terrenos-e-imoveis-particulares.gpkg,96
2018,Rua e bairro,"Guias, sarjetas e sarjetões - solicitar manutenção",poligono,resultados/2018/rua-e-bairro/poligonos/guias-sarjetas-e-sarjetoes-solicitar-manutencao.gpkg,96
2018,Rua e bairro,Denunciar invasão de áreas municipais,poligono,resultados/2018/rua-e-bairro/poligonos/denunciar-invasao-de-areas-municipais.gpkg,95
2018,Rua e bairro,Elogio para Iluminação Pública (ILUME),poligono,resultados/2018/rua-e-bairro/poligonos/elogio-para-iluminacao-publica-ilume.gpkg,22
2018,Rua e bairro,Vielas e escadarias - solicitar manutenção,poligono,resultados/2018/rua-e-bairro/poligonos/vielas-e-escadarias-solicitar-manutencao.gpkg,90
2018,Rua e bairro,Praças - sugerir reforma e revitalização,poligono,resultados/2018/rua-e-bairro/poligonos/pracas-sugerir-reforma-e-revitalizacao.gpkg,94
2018,Rua e bairro,Denúncia de despejo de água usada ou esgoto,poligono,resultados/2018/rua-e-bairro/poligonos/denuncia-de-despejo-de-agua-usada-ou-esgoto.gpkg,95
2018,Rua e bairro,Calçada particular - denunciar calçada danificada ou inexistente,poligono,resultados/2018/rua-e-bairro/poligonos/calcada-particular-denunciar-calcada-danificada-ou-inexistente.gpkg,95
2018,Rua e bairro,Árvore - denunciar poda ou remoção não autorizada,poligono,resultados/2018/rua-e-bairro/poligonos/arvore-denunciar-poda-ou-remocao-nao-autorizada.gpkg,96
2018,Rua e bairro,Acessibilidade - solicitar avaliação de obstáculo na calçada,poligono,resultados/2018/rua-e-bairro/poligonos/acessibilidade-solicitar-avaliacao-de-obstaculo-na-calcada.gpkg,96
2018,Rua e bairro,Denunciar fechamento de ruas e vilas,poligono,resultados/2018/rua-e-bairro/poligonos/denunciar-fechamento-de-ruas-e-vilas.gpkg,83
2018,Rua e bairro,Denunciar despejo irregular de água usada ou esgoto,poligono,resultados/2018/rua-e-bairro/poligonos/denunciar-despejo-irregular-de-agua-usada-ou-esgoto.gpkg,96
2018,Rua e bairro,Guias para travessia de pedestres - Solicitar rebaixamento,poligono,resultados/2018/rua-e-bairro/poligonos/guias-para-travessia-de-pedestres-solicitar-rebaixamento.gpkg,76
2018,Rua e bairro,"Limpeza de valas, valetas e sarjetões",poligono,resultados/2018/rua-e-bairro/poligonos/limpeza-de-valas-valetas-e-sarjetoes.gpkg,73
2018,Rua e bairro,Solicitar plantio de árvores em passeio público ou calçada,poligono,resultados/2018/rua-e-bairro/poligonos/solicitar-plantio-de-arvores-em-passeio-publico-ou-calcada.gpkg,95
2018,Rua e bairro,Denúncia de ligação irregular de esgoto,poligono,resultados/2018/rua-e-bairro/poligonos/denuncia-de-ligacao-irregular-de-esgoto.gpkg,86
2018,Rua e bairro,Reparo de poste de luz metálico,poligono,resultados/2018/rua-e-bairro/poligonos/reparo-de-poste-de-luz-metalico.gpkg,18
2018,Rua e bairro,Denúncia de despejo de água de chuva,poligono,resultados/2018/rua-e-bairro/poligonos/denuncia-de-despejo-de-agua-de-chuva.gpkg,75
2018,Rua e bairro,Denunciar terreno com muro danificado/inexistente,poligono,resultados/2018/rua-e-bairro/poligonos/denunciar-terreno-com-muro-danificado-inexistente.gpkg,88
2018,Rua e bairro,Nivelamento de vias de terra,poligono,resultados/2018/rua-e-bairro/poligonos/nivelamento-de-vias-de-terra.gpkg,86
2018,Rua e bairro,"Praças - Solicitar manutenção de equipamentos (mesas, bancos, brinquedos e equipamentos de ginástica)",poligono,resultados/2018/rua-e-bairro/poligonos/pracas-solicitar-manutencao-de-equipamentos-mesas-bancos-brinquedos-e-equipamentos-de-ginastica.gpkg,89
2018,Rua e bairro,Reformar galerias de águas de chuvas (pluviais),poligono,resultados/2018/rua-e-bairro/poligonos/reformar-galerias-de-aguas-de-chuvas-pluviais.gpkg,91
2018,Rua e bairro,Guia rebaixada - solicitar fiscalização de rebaixamento irregular,poligono,resultados/2018/rua-e-bairro/poligonos/guia-rebaixada-solicitar-fiscalizacao-de-rebaixamento-irregular.gpkg,64
2018,Rua e bairro,Calçada pública - solicitar manutenção,poligono,resultados/2018/rua-e-bairro/poligonos/calcada-publica-solicitar-manutencao.gpkg,95
2018,Rua e bairro,Solicitar acerto de numeração de imóvel,poligono,resultados/2018/rua-e-bairro/poligonos/solicitar-acerto-de-numeracao-de-imovel.gpkg,23
2018,Rua e bairro,"Denúncia de reparo mal executado de calçada por companhias de luz, água, telefone, internet",poligono,resultados/2018/rua-e-bairro/poligonos/denuncia-de-reparo-mal-executado-de-calcada-por-companhias-de-luz-agua-telefone-internet.gpkg,87
2018,Rua e bairro,Praças - solicitar manutenção de equipamentos de ginástica,poligono,resultados/2018/rua-e-bairro/poligonos/pracas-solicitar-manutencao-de-equipamentos-de-ginastica.gpkg,90
2018,Rua e bairro,Reclamação de pintura de guias e postes mal feita,poligono,resultados/2018/rua-e-bairro/poligonos/reclamacao-de-pintura-de-guias-e-postes-mal-feita.gpkg,46
2018,Rua e bairro,Construção de muro de arrimo/contenção,poligono,resultados/2018/rua-e-bairro/poligonos/construcao-de-muro-de-arrimo-contencao.gpkg,39
2018,Rua e bairro,Reparo de luminária,poligono,resultados/2018/rua-e-bairro/poligonos/reparo-de-luminaria.gpkg,18
2018,Rua e bairro,Denúncia de lançamento de lixo/detritos em córrego,poligono,resultados/2018/rua-e-bairro/poligonos/denuncia-de-lancamento-de-lixo-detritos-em-corrego.gpkg,55
2018,Rua e bairro,Reparo de transformador/chave,poligono,resultados/2018/rua-e-bairro/poligonos/reparo-de-transformador-chave.gpkg,2
2018,Rua e bairro,Denúncia de lava-jato que não utiliza água de reúso,poligono,resultados/2018/rua-e-bairro/poligonos/denuncia-de-lava-jato-que-nao-utiliza-agua-de-reuso.gpkg,6
2018,Animais,Animal de grande porte solto - Solicitar remoção,poligono,resultados/2018/animais/poligonos/animal-de-grande-porte-solto-solicitar-remocao.gpkg,70
2018,Animais,Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor),poligono,resultados/2018/animais/poligonos/avaliacao-de-animal-em-sofrimento-sem-proprietario-para-eutanasia-morte-sem-dor.gpkg,96
2018,Animais,Denunciar local com escorpião,poligono,resultados/2018/animais/poligonos/denunciar-local-com-escorpiao.gpkg,93
2018,Animais,Denunciar local com roedores/ratos,poligono,resultados/2018/animais/poligonos/denunciar-local-com-roedores-ratos.gpkg,96
2018,Animais,Denunciar condições inadequadas de criação,poligono,resultados/2018/animais/poligonos/denunciar-condicoes-inadequadas-de-criacao.gpkg,96
2018,Animais,Avisar sobre animal agressor em vias públicas,poligono,resultados/2018/animais/poligonos/avisar-sobre-animal-agressor-em-vias-publicas.gpkg,93
2018,Animais,Denúncia de local com pombos,poligono,resultados/2018/animais/poligonos/denuncia-de-local-com-pombos.gpkg,94
2018,Animais,Solicitar atendimento de animais silvestres acidentados ou feridos,poligono,resultados/2018/animais/poligonos/solicitar-atendimento-de-animais-silvestres-acidentados-ou-feridos.gpkg,92
2018,Animais,Cães e gatos invasores de instituições públicas - Solicitar avaliação,poligono,resultados/2018/animais/poligonos/caes-e-gatos-invasores-de-instituicoes-publicas-solicitar-avaliacao.gpkg,91
2018,Trânsito e Transporte,Aviso de interferências no trânsito,poligono,resultados/2018/transito-e-transporte/poligonos/aviso-de-interferencias-no-transito.gpkg,83
2018,Trânsito e Transporte,Solicitar remoção de veículo/carcaça abandonado na via pública,poligono,resultados/2018/transito-e-transporte/poligonos/solicitar-remocao-de-veiculo-carcaca-abandonado-na-via-publica.gpkg,96
2018,Trânsito e Transporte,"Ônibus - Denúncia de conduta do motorista, cobrador ou fiscal",poligono,resultados/2018/transito-e-transporte/poligonos/onibus-denuncia-de-conduta-do-motorista-cobrador-ou-fiscal.gpkg,96
2018,Trânsito e Transporte,Vaga de estacionamento na via - solicitar análise de proibição,poligono,resultados/2018/transito-e-transporte/poligonos/vaga-de-estacionamento-na-via-solicitar-analise-de-proibicao.gpkg,96
2018,Trânsito e Transporte,Travessia de pedestres - Solicitar avaliação,poligono,resultados/2018/transito-e-transporte/poligonos/travessia-de-pedestres-solicitar-avaliacao.gpkg,95
2018,Trânsito e Transporte,Intensificar fiscalização de veículos estacionados/parados irregularmente,poligono,resultados/2018/transito-e-transporte/poligonos/intensificar-fiscalizacao-de-veiculos-estacionados-parados-irregularmente.gpkg,95
2018,Trânsito e Transporte,Instalação de placa com nome de rua,poligono,resultados/2018/transito-e-transporte/poligonos/instalacao-de-placa-com-nome-de-rua.gpkg,89
2018,Trânsito e Transporte,Manutenção de placa com nome de rua,poligono,resultados/2018/transito-e-transporte/poligonos/manutencao-de-placa-com-nome-de-rua.gpkg,87
2018,Trânsito e Transporte,Denunciar reserva irregular de vaga,poligono,resultados/2018/transito-e-transporte/poligonos/denunciar-reserva-irregular-de-vaga.gpkg,88
2018,Trânsito e Transporte,Reclamação de obras na via,poligono,resultados/2018/transito-e-transporte/poligonos/reclamacao-de-obras-na-via.gpkg,69
2018,Trânsito e Transporte,Sugerir criação e ampliação de vagas para Idoso/Defis em vias públicas,poligono,resultados/2018/transito-e-transporte/poligonos/sugerir-criacao-e-ampliacao-de-vagas-para-idoso-defis-em-vias-publicas.gpkg,77
2018,Trânsito e Transporte,Circulação e acesso de veículos e pessoas - Solicitar avaliação,poligono,resultados/2018/transito-e-transporte/poligonos/circulacao-e-acesso-de-veiculos-e-pessoas-solicitar-avaliacao.gpkg,96
2018,Trânsito e Transporte,Taxi / Aplicativos - Denúncia de conduta ou postura do condutor,poligono,resultados/2018/transito-e-transporte/poligonos/taxi-aplicativos-denuncia-de-conduta-ou-postura-do-condutor.gpkg,78
2018,Trânsito e Transporte,Sugerir criação e ampliação de estacionamento de veículos em vias públicas,poligono,resultados/2018/transito-e-transporte/poligonos/sugerir-criacao-e-ampliacao-de-estacionamento-de-veiculos-em-vias-publicas.gpkg,88
2018,Trânsito e Transporte,Denunciar má conduta de empregados da CET,poligono,resultados/2018/transito-e-transporte/poligonos/denunciar-ma-conduta-de-empregados-da-cet.gpkg,71
2018,Trânsito e Transporte,Solicitar fiscalização de estacionamentos particulares,poligono,resultados/2018/transito-e-transporte/poligonos/solicitar-fiscalizacao-de-estacionamentos-particulares.gpkg,54
2018,Trânsito e Transporte,Ônibus - Denúncia de alteração de itinerário ou ponto inicial/final,poligono,resultados/2018/transito-e-transporte/poligonos/onibus-denuncia-de-alteracao-de-itinerario-ou-ponto-inicial-final.gpkg,90
2018,Trânsito e Transporte,Cartão Azul Digital (CAD) - Denunciar irregularidade em postos de venda credenciados,poligono,resultados/2018/transito-e-transporte/poligonos/cartao-azul-digital-cad-denunciar-irregularidade-em-postos-de-venda-credenciados.gpkg,14
2018,Trânsito e Transporte,Intensificar fiscalização de veículos em movimento,poligono,resultados/2018/transito-e-transporte/poligonos/intensificar-fiscalizacao-de-veiculos-em-movimento.gpkg,90
2018,Trânsito e Transporte,Fiscalização de uso de vaga reservada em estabelecimento comercial,poligono,resultados/2018/transito-e-transporte/poligonos/fiscalizacao-de-uso-de-vaga-reservada-em-estabelecimento-comercial.gpkg,19
2018,Trânsito e Transporte,Denúncia sobre cobrança,poligono,resultados/2018/transito-e-transporte/poligonos/denuncia-sobre-cobranca.gpkg,54
2018,Trânsito e Transporte,Dificuldade de contato telefônico com a SPTrans,poligono,resultados/2018/transito-e-transporte/poligonos/dificuldade-de-contato-telefonico-com-a-sptrans.gpkg,67
2018,Trânsito e Transporte,Circulação de caminhões - Solicitar avaliação,poligono,resultados/2018/transito-e-transporte/poligonos/circulacao-de-caminhoes-solicitar-avaliacao.gpkg,73
2018,Trânsito e Transporte,Semáforo de veículos e pedestres - Sugerir ajuste de tempo,poligono,resultados/2018/transito-e-transporte/poligonos/semaforo-de-veiculos-e-pedestres-sugerir-ajuste-de-tempo.gpkg,68
2018,Trânsito e Transporte,Funcionários da CET - Fazer elogio,poligono,resultados/2018/transito-e-transporte/poligonos/funcionarios-da-cet-fazer-elogio.gpkg,28
2018,Trânsito e Transporte,Reclamação de desobediência ao regulamento de Ponto de Taxi,poligono,resultados/2018/transito-e-transporte/poligonos/reclamacao-de-desobediencia-ao-regulamento-de-ponto-de-taxi.gpkg,53
2018,Trânsito e Transporte,Carga a frete - Denúncia de irregularidades,poligono,resultados/2018/transito-e-transporte/poligonos/carga-a-frete-denuncia-de-irregularidades.gpkg,26
2018,Trânsito e Transporte,Fiscalização de uso de vagas reservadas em vias públicas,poligono,resultados/2018/transito-e-transporte/poligonos/fiscalizacao-de-uso-de-vagas-reservadas-em-vias-publicas.gpkg,35
2018,Trânsito e Transporte,Solicitar fiscalização de valet,poligono,resultados/2018/transito-e-transporte/poligonos/solicitar-fiscalizacao-de-valet.gpkg,31
2018,Trânsito e Transporte,Vaga de estacionamento na via - solicitar desativação ou modificação,poligono,resultados/2018/transito-e-transporte/poligonos/vaga-de-estacionamento-na-via-solicitar-desativacao-ou-modificacao.gpkg,64
2018,Trânsito e Transporte,Faixas e corredores de ônibus - Solicitar avaliação de problemas,poligono,resultados/2018/transito-e-transporte/poligonos/faixas-e-corredores-de-onibus-solicitar-avaliacao-de-problemas.gpkg,35
2018,Trânsito e Transporte,Faixas e corredores de ônibus - Solicitar implantação,poligono,resultados/2018/transito-e-transporte/poligonos/faixas-e-corredores-de-onibus-solicitar-implantacao.gpkg,33
2018,Trânsito e Transporte,Reclamar sobre eventos na via,poligono,resultados/2018/transito-e-transporte/poligonos/reclamar-sobre-eventos-na-via.gpkg,57
2018,Trânsito e Transporte,Táxi/Aplicativos - Achados e perdidos,poligono,resultados/2018/transito-e-transporte/poligonos/taxi-aplicativos-achados-e-perdidos.gpkg,34
2018,Trânsito e Transporte,Denúncia de veículo clandestino ou não credenciado,poligono,resultados/2018/transito-e-transporte/poligonos/denuncia-de-veiculo-clandestino-ou-nao-credenciado.gpkg,23
2018,Trânsito e Transporte,Estações de bicicletas compartilhadas - Sugerir instalação de nova estação,poligono,resultados/2018/transito-e-transporte/poligonos/estacoes-de-bicicletas-compartilhadas-sugerir-instalacao-de-nova-estacao.gpkg,22
2018,Trânsito e Transporte,Taxi / Aplicativos - Reclamação da conservação e manutenção do veículo,poligono,resultados/2018/transito-e-transporte/poligonos/taxi-aplicativos-reclamacao-da-conservacao-e-manutencao-do-veiculo.gpkg,10
2018,Trânsito e Transporte,Denúncia de veículo clandestino ou de problemas no transporte,poligono,resultados/2018/transito-e-transporte/poligonos/denuncia-de-veiculo-clandestino-ou-de-problemas-no-transporte.gpkg,46
2018,Trânsito e Transporte,Transporte Escolar - Denúncia ou reclamação de irregularidades ou problemas no transporte,poligono,resultados/2018/transito-e-transporte/poligonos/transporte-escolar-denuncia-ou-reclamacao-de-irregularidades-ou-problemas-no-transporte.gpkg,77
2018,Trânsito e Transporte,Solicitar fiscalização de ausência de vagas reservadas em estabelecimento comercial,poligono,resultados/2018/transito-e-transporte/poligonos/solicitar-fiscalizacao-de-ausencia-de-vagas-reservadas-em-estabelecimento-comercial.gpkg,29
2018,Trânsito e Transporte,Estações de bicicletas compartilhadas - solicitar mudança de local,poligono,resultados/2018/transito-e-transporte/poligonos/estacoes-de-bicicletas-compartilhadas-solicitar-mudanca-de-local.gpkg,8
2018,Trânsito e Transporte,Transporte Escolar - Denúncia de conduta ou postura do condutor,poligono,resultados/2018/transito-e-transporte/poligonos/transporte-escolar-denuncia-de-conduta-ou-postura-do-condutor.gpkg,82
2018,Trânsito e Transporte,Ônibus fretado - Denúncia ou reclamação de irregularidades ou problemas no transporte,poligono,resultados/2018/transito-e-transporte/poligonos/onibus-fretado-denuncia-ou-reclamacao-de-irregularidades-ou-problemas-no-transporte.gpkg,20
2018,Trânsito e Transporte,Transporte Escolar - Reclamação da conservação e manutenção do veículo,poligono,resultados/2018/transito-e-transporte/poligonos/transporte-escolar-reclamacao-da-conservacao-e-manutencao-do-veiculo.gpkg,19
2018,Trânsito e Transporte,Ônibus fretado - Reclamação da conservação e manutenção do veículo,poligono,resultados/2018/transito-e-transporte/poligonos/onibus-fretado-reclamacao-da-conservacao-e-manutencao-do-veiculo.gpkg,4
2018,Trânsito e Transporte,Reclamação de descumprimento de horário do ATENDE,poligono,resultados/2018/transito-e-transporte/poligonos/reclamacao-de-descumprimento-de-horario-do-atende.gpkg,67
2018,Trânsito e Transporte,Taxi / Aplicativos - Elogio ao condutor,poligono,resultados/2018/transito-e-transporte/poligonos/taxi-aplicativos-elogio-ao-condutor.gpkg,7
2018,Trânsito e Transporte,Ônibus fretado - Denúncia de conduta ou postura do condutor,poligono,resultados/2018/transito-e-transporte/poligonos/onibus-fretado-denuncia-de-conduta-ou-postura-do-condutor.gpkg,9
2018,Trânsito e Transporte,Reclamação de conduta de motorista do ATENDE,poligono,resultados/2018/transito-e-transporte/poligonos/reclamacao-de-conduta-de-motorista-do-atende.gpkg,63
2018,Trânsito e Transporte,Plano emergencial (PAESE),poligono,resultados/2018/transito-e-transporte/poligonos/plano-emergencial-paese.gpkg,10
2018,Trânsito e Transporte,Moto-frete - Denúncia de conduta ou postura do condutor,poligono,resultados/2018/transito-e-transporte/poligonos/moto-frete-denuncia-de-conduta-ou-postura-do-condutor.gpkg,3
2018,Urgência,Desabamento,poligono,resultados/2018/urgencia/poligonos/desabamento.gpkg,92
2018,Urgência,Erosão,poligono,resultados/2018/urgencia/poligonos/erosao.gpkg,92
2018,Urgência,Desmatamento,poligono,resultados/2018/urgencia/poligonos/desmatamento.gpkg,23
2018,Urgência,[Solicitado pela Defesa Civil – uso interno] Remoção de galhos e troncos,poligono,resultados/2018/urgencia/poligonos/solicitado-pela-defesa-civil-uso-interno-remocao-de-galhos-e-troncos.gpkg,95
2018,Urgência,Infiltração,poligono,resultados/2018/urgencia/poligonos/infiltracao.gpkg,94
2018,Urgência,Deslizamento,poligono,resultados/2018/urgencia/poligonos/deslizamento.gpkg,66
2018,Urgência,Explosão,poligono,resultados/2018/urgencia/poligonos/explosao.gpkg,14
2018,Urgência,Incêndio,poligono,resultados/2018/urgencia/poligonos/incendio.gpkg,84
2018,Urgência,Rachadura de Edificação,poligono,resultados/2018/urgencia/poligonos/rachadura-de-edificacao.gpkg,95
2018,Urgência,Risco de deslizamento,poligono,resultados/2018/urgencia/poligonos/risco-de-deslizamento.gpkg,57
2018,Urgência,Risco de desabamento,poligono,resultados/2018/urgencia/poligonos/risco-de-desabamento.gpkg,95
2018,Urgência,Alagamento,poligono,resultados/2018/urgencia/poligonos/alagamento.gpkg,78
2018,Urgência,Destelhamento,poligono,resultados/2018/urgencia/poligonos/destelhamento.gpkg,43
2018,Urgência,Inundação,poligono,resultados/2018/urgencia/poligonos/inundacao.gpkg,58
2018,Urgência,Produtos perigosos,poligono,resultados/2018/urgencia/poligonos/produtos-perigosos.gpkg,29
2018,Urgência,Rompimento de adutora,poligono,resultados/2018/urgencia/poligonos/rompimento-de-adutora.gpkg,16
2018,Urgência,Vazamento de gás,poligono,resultados/2018/urgencia/poligonos/vazamento-de-gas.gpkg,51
2018,Urgência,Obra de arte (danificada),poligono,resultados/2018/urgencia/poligonos/obra-de-arte-danificada.gpkg,33
2018,Urgência,Fogo em mato,poligono,resultados/2018/urgencia/poligonos/fogo-em-mato.gpkg,21
2018,Urgência,[Solicitado pela Defesa Civil – uso interno]  Vistoria em área de risco,poligono,resultados/2018/urgencia/poligonos/solicitado-pela-defesa-civil-uso-interno-vistoria-em-area-de-risco.gpkg,62
2018,Urgência,Risco iminente de queda de árvore,poligono,resultados/2018/urgencia/poligonos/risco-iminente-de-queda-de-arvore.gpkg,96
2018,Comércio e serviços,"Comércio, serviço e indústria - solicitar fiscalização de funcionamento",poligono,resultados/2018/comercio-e-servicos/poligonos/comercio-servico-e-industria-solicitar-fiscalizacao-de-funcionamento.gpkg,96
2018,Comércio e serviços,Comida de rua e foodtruck - solicitar fiscalização,poligono,resultados/2018/comercio-e-servicos/poligonos/comida-de-rua-e-foodtruck-solicitar-fiscalizacao.gpkg,85
2018,Comércio e serviços,Fiscalização de licença de funcionamento de indústrias,poligono,resultados/2018/comercio-e-servicos/poligonos/fiscalizacao-de-licenca-de-funcionamento-de-industrias.gpkg,93
2018,Comércio e serviços,Denúncia de edificação não adaptada às normas de segurança,poligono,resultados/2018/comercio-e-servicos/poligonos/denuncia-de-edificacao-nao-adaptada-as-normas-de-seguranca.gpkg,81
2018,Comércio e serviços,Denúncia de irregularidade em locais com lotação superior a 250 pessoas,poligono,resultados/2018/comercio-e-servicos/poligonos/denuncia-de-irregularidade-em-locais-com-lotacao-superior-a-250-pessoas.gpkg,59
2018,Comércio e serviços,"Denúncia de condições inadequadas de equipamentos de transportes (elevadores, escadas rolantes, plataforma de elevação vertical)",poligono,resultados/2018/comercio-e-servicos/poligonos/denuncia-de-condicoes-inadequadas-de-equipamentos-de-transportes-elevadores-escadas-rolantes-plataforma-de-elevacao-vertical.gpkg,29
2018,Comércio e serviços,Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã,poligono,resultados/2018/comercio-e-servicos/poligonos/solicitar-fiscalizacao-de-estabelecimento-com-venda-de-bebida-alcoolica-entre-1h-e-5h-da-manha.gpkg,91
2018,Lixo e limpeza,Denunciar descarte irregular de entulho e outros resíduos em área pública,poligono,resultados/2018/lixo-e-limpeza/poligonos/denunciar-descarte-irregular-de-entulho-e-outros-residuos-em-area-publica.gpkg,96
2018,Lixo e limpeza,Reclamações sobre coleta de lixo domiciliar,poligono,resultados/2018/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-de-lixo-domiciliar.gpkg,96
