ano,tema,serviço,geometria,caminho,resgistros
2020,Animais,Animal de grande porte solto - Solicitar remoção,ponto,resultados/ultimos-6-meses/animais/poligonos/animal-de-grande-porte-solto-solicitar-remocao.gpkg,65
2020,Urgência,Queda de árvore,ponto,resultados/ultimos-6-meses/urgencia/poligonos/queda-de-arvore.gpkg,947
2020,Urgência,Queda de galho,ponto,resultados/ultimos-6-meses/urgencia/poligonos/queda-de-galho.gpkg,574
2020,Urgência,Erosão,ponto,resultados/ultimos-6-meses/urgencia/poligonos/erosao.gpkg,147
2020,Urgência,[Solicitado pela Defesa Civil - uso interno] Apoio a órgãos públicos,ponto,resultados/ultimos-6-meses/urgencia/poligonos/solicitado-pela-defesa-civil-uso-interno-apoio-a-orgaos-publicos.gpkg,141
2020,Urgência,Rompimento de galeria de águas pluviais,ponto,resultados/ultimos-6-meses/urgencia/poligonos/rompimento-de-galeria-de-aguas-pluviais.gpkg,47
2020,Urgência,Explosão,ponto,resultados/ultimos-6-meses/urgencia/poligonos/explosao.gpkg,4
2020,Bilhete Único,Comunicação de erro em cobrança de integração (ônibus e metrô ou trem),ponto,resultados/ultimos-6-meses/bilhete-unico/poligonos/comunicacao-de-erro-em-cobranca-de-integracao-onibus-e-metro-ou-trem.gpkg,1719
2020,Bilhete Único,Bilhete Único - Falha na recarga,ponto,resultados/ultimos-6-meses/bilhete-unico/poligonos/bilhete-unico-falha-na-recarga.gpkg,229
2020,Bilhete Único,Comunicação de problema em posto de recarga,ponto,resultados/ultimos-6-meses/bilhete-unico/poligonos/comunicacao-de-problema-em-posto-de-recarga.gpkg,174
2020,Bilhete Único,Comunicação de ponto de venda de crédito clandestino,ponto,resultados/ultimos-6-meses/bilhete-unico/poligonos/comunicacao-de-ponto-de-venda-de-credito-clandestino.gpkg,21
2020,Meio Ambiente,Sugerir obras de drenagem em córregos,ponto,resultados/ultimos-6-meses/meio-ambiente/poligonos/sugerir-obras-de-drenagem-em-corregos.gpkg,88
